"ID","Description","ONTOLOGY","Count","p.adjust","geneID"
"GO:0005516","calmodulin binding","MF",2,0.355127073544634,"A0A0A0MRM8/Q9UEY8"
"GO:0005643","nuclear pore","CC",1,0.355778310267577,"Q14764"
"GO:0005876","spindle microtubule","CC",1,0.355778310267577,"Q7Z460"
"GO:0015459","potassium channel regulator activity","MF",1,0.355778310267577,"Q03135"
"GO:0031529","ruffle organization","BP",1,0.355778310267577,"Q03135"
"GO:0035308","negative regulation of protein dephosphorylation","BP",1,0.355778310267577,"P17931"
"GO:0008361","regulation of cell size","BP",2,0.3565693924151,"P26038/Q07954"
"GO:0016782","transferase activity, transferring sulfur-containing groups","MF",1,0.357109321070532,"P55809"
"GO:0031103","axon regeneration","BP",1,0.357109321070532,"Q07954"
"GO:0035924","cellular response to vascular endothelial growth factor stimulus","BP",1,0.357109321070532,"A0A024R412"
"GO:0043550","regulation of lipid kinase activity","BP",1,0.357109321070532,"Q05639"
"GO:0048701","embryonic cranial skeleton morphogenesis","BP",1,0.357109321070532,"P50281"
"GO:0097755","positive regulation of blood vessel diameter","BP",1,0.357109321070532,"P17302"
"GO:0000186","activation of MAPKK activity","BP",1,0.358677277817265,"P19525"
"GO:0010524","positive regulation of calcium ion transport into cytosol","BP",1,0.358677277817265,"Q03135"
"GO:0016830","carbon-carbon lyase activity","MF",1,0.358677277817265,"Q16822"
"GO:0032934","sterol binding","MF",1,0.358677277817265,"Q03135"
"GO:0035577","azurophil granule membrane","CC",1,0.358677277817265,"P07602"
"GO:0086004","regulation of cardiac muscle cell contraction","BP",1,0.358677277817265,"Q03135"
"GO:2001235","positive regulation of apoptotic signaling pathway","BP",2,0.35916316576408,"P30101/Q03135"
"GO:0000731","DNA synthesis involved in DNA repair","BP",1,0.359285069108232,"P05161"
"GO:0006826","iron ion transport","BP",1,0.359285069108232,"Q15043"
"GO:0030850","prostate gland development","BP",1,0.359285069108232,"P36952"
"GO:0033628","regulation of cell adhesion mediated by integrin","BP",1,0.359285069108232,"O00592"
"GO:0050999","regulation of nitric-oxide synthase activity","BP",1,0.359285069108232,"Q03135"
"GO:0060443","mammary gland morphogenesis","BP",1,0.359285069108232,"Q03135"
"GO:0061005","cell differentiation involved in kidney development","BP",1,0.359285069108232,"O00592"
"GO:0061900","glial cell activation","BP",1,0.359285069108232,"Q07954"
"GO:0006733","oxidoreduction coenzyme metabolic process","BP",2,0.359285069108232,"O75874/P40926"
"GO:0007163","establishment or maintenance of cell polarity","BP",2,0.359285069108232,"P26038/Q7Z460"
"GO:1904018","positive regulation of vasculature development","BP",2,0.359285069108232,"P05556/P08648"
"GO:0043621","protein self-association","MF",1,0.360460708958499,"P40926"
"GO:0045428","regulation of nitric oxide biosynthetic process","BP",1,0.360460708958499,"Q03135"
"GO:0045773","positive regulation of axon extension","BP",1,0.360460708958499,"Q07954"
"GO:0086091","regulation of heart rate by cardiac conduction","BP",1,0.360460708958499,"Q03135"
"GO:1902041","regulation of extrinsic apoptotic signaling pathway via death domain receptors","BP",1,0.360460708958499,"P17931"
"GO:0034614","cellular response to reactive oxygen species","BP",2,0.361196695777467,"P07602/P30530"
"GO:0021795","cerebral cortex cell migration","BP",1,0.361196695777467,"A0A024R412"
"GO:0031113","regulation of microtubule polymerization","BP",1,0.361196695777467,"Q7Z460"
"GO:0033692","cellular polysaccharide biosynthetic process","BP",1,0.361196695777467,"P13807"
"GO:0046794","transport of virus","BP",1,0.361196695777467,"Q03135"
"GO:0048806","genitalia development","BP",1,0.361196695777467,"P30530"
"GO:0060350","endochondral bone morphogenesis","BP",1,0.361196695777467,"P50281"
"GO:1901016","regulation of potassium ion transmembrane transporter activity","BP",1,0.361196695777467,"Q03135"
"GO:1904645","response to amyloid-beta","BP",1,0.361196695777467,"Q07954"
"GO:0045123","cellular extravasation","BP",1,0.363712187217149,"P05556"
"GO:0002221","pattern recognition receptor signaling pathway","BP",2,0.363712187217149,"P07711/Q03135"
"GO:0019902","phosphatase binding","MF",2,0.363712187217149,"P17931/Q14764"
"GO:0006940","regulation of smooth muscle contraction","BP",1,0.3654267635139,"Q03135"
"GO:0032154","cleavage furrow","CC",1,0.3654267635139,"P05556"
"GO:0044420","extracellular matrix component","CC",1,0.3654267635139,"P20908"
"GO:0060038","cardiac muscle cell proliferation","BP",1,0.3654267635139,"P17302"
"GO:0006941","striated muscle contraction","BP",2,0.36679174961232,"P17302/Q03135"
"GO:0001541","ovarian follicle development","BP",1,0.367643736970127,"P50281"
"GO:0043242","negative regulation of protein complex disassembly","BP",1,0.367643736970127,"Q7Z460"
"GO:0006643","membrane lipid metabolic process","BP",2,0.368920547185949,"P07602/P51649"
"GO:0042733","embryonic digit morphogenesis","BP",1,0.36933425363479,"P17302"
"GO:0051536","iron-sulfur cluster binding","MF",1,0.36933425363479,"Q99798"
"GO:0051540","metal cluster binding","MF",1,0.36933425363479,"Q99798"
"GO:0030136","clathrin-coated vesicle","CC",2,0.36933425363479,"A0A0A0MRM8/Q07954"
"GO:0030593","neutrophil chemotaxis","BP",1,0.371506805550944,"P17931"
"GO:0072678","T cell migration","BP",1,0.371506805550944,"P26038"
"GO:2000401","regulation of lymphocyte migration","BP",1,0.371506805550944,"P26038"
"GO:0071229","cellular response to acid chemical","BP",2,0.372372801983844,"P48506/Q04828"
"GO:0001947","heart looping","BP",1,0.372372801983844,"P17302"
"GO:0021879","forebrain neuron differentiation","BP",1,0.372372801983844,"A0A024R412"
"GO:0032592","integral component of mitochondrial membrane","CC",1,0.372372801983844,"Q9UH62"
"GO:0043297","apical junction assembly","BP",1,0.372372801983844,"P17302"
"GO:0048306","calcium-dependent protein binding","MF",1,0.372372801983844,"P26447"
"GO:1903036","positive regulation of response to wounding","BP",1,0.372372801983844,"Q07954"
"GO:1903115","regulation of actin filament-based movement","BP",1,0.372372801983844,"Q03135"
"GO:0031968","organelle outer membrane","CC",2,0.373435137744728,"P17302/Q9UH62"
"GO:0001885","endothelial cell development","BP",1,0.373997094396503,"P26038"
"GO:0030145","manganese ion binding","MF",1,0.373997094396503,"Q9NQH7"
"GO:0032720","negative regulation of tumor necrosis factor production","BP",1,0.373997094396503,"P30530"
"GO:0098573","intrinsic component of mitochondrial membrane","CC",1,0.373997094396503,"Q9UH62"
"GO:0010830","regulation of myotube differentiation","BP",1,0.375343650501541,"P50281"
"GO:0030166","proteoglycan biosynthetic process","BP",1,0.375343650501541,"O60701"
"GO:0031102","neuron projection regeneration","BP",1,0.375343650501541,"Q07954"
"GO:0031295","T cell costimulation","BP",1,0.375343650501541,"Q03135"
"GO:0032835","glomerulus development","BP",1,0.375343650501541,"O00592"
"GO:0050766","positive regulation of phagocytosis","BP",1,0.375343650501541,"Q07954"
"GO:0015931","nucleobase-containing compound transport","BP",2,0.376930554270444,"P17302/Q14764"
"GO:0008542","visual learning","BP",1,0.376930554270444,"P05556"
"GO:0016459","myosin complex","CC",1,0.376930554270444,"A0A0A0MRM8"
"GO:0031234","extrinsic component of cytoplasmic side of plasma membrane","CC",1,0.376930554270444,"Q9Y4F1"
"GO:0031294","lymphocyte costimulation","BP",1,0.376930554270444,"Q03135"
"GO:0019867","outer membrane","CC",2,0.377465042076808,"P17302/Q9UH62"
"GO:0000271","polysaccharide biosynthetic process","BP",1,0.377465042076808,"P13807"
"GO:0006625","protein targeting to peroxisome","BP",1,0.377465042076808,"O75874"
"GO:0018995","host","CC",1,0.377465042076808,"P30530"
"GO:0030239","myofibril assembly","BP",1,0.377465042076808,"P05556"
"GO:0032370","positive regulation of lipid transport","BP",1,0.377465042076808,"Q07954"
"GO:0043657","host cell","CC",1,0.377465042076808,"P30530"
"GO:0072662","protein localization to peroxisome","BP",1,0.377465042076808,"O75874"
"GO:0072663","establishment of protein localization to peroxisome","BP",1,0.377465042076808,"O75874"
"GO:0071897","DNA biosynthetic process","BP",2,0.378242470211819,"P05161/P17302"
"GO:0019748","secondary metabolic process","BP",1,0.378242470211819,"Q04828"
"GO:0030101","natural killer cell activation","BP",1,0.378242470211819,"P30530"
"GO:0032153","cell division site","CC",1,0.378242470211819,"P05556"
"GO:0032155","cell division site part","CC",1,0.378242470211819,"P05556"
"GO:0043574","peroxisomal transport","BP",1,0.378242470211819,"O75874"
"GO:0101003","ficolin-1-rich granule membrane","CC",1,0.378242470211819,"P17931"
"GO:2000378","negative regulation of reactive oxygen species metabolic process","BP",1,0.378242470211819,"Q03135"
"GO:0010611","regulation of cardiac muscle hypertrophy","BP",1,0.380546992918607,"Q9NZU5"
"GO:0055021","regulation of cardiac muscle tissue growth","BP",1,0.380546992918607,"P17302"
"GO:0009897","external side of plasma membrane","CC",2,0.381410712337873,"P05556/P08648"
"GO:0001960","negative regulation of cytokine-mediated signaling pathway","BP",1,0.381545511955809,"Q03135"
"GO:0009880","embryonic pattern specification","BP",1,0.381545511955809,"A0A024R412"
"GO:0016328","lateral plasma membrane","CC",1,0.381545511955809,"P17302"
"GO:0032507","maintenance of protein location in cell","BP",1,0.381545511955809,"Q03135"
"GO:0034394","protein localization to cell surface","BP",1,0.381545511955809,"O14907"
"GO:0045334","clathrin-coated endocytic vesicle","CC",1,0.381545511955809,"A0A0A0MRM8"
"GO:0003727","single-stranded RNA binding","MF",1,0.383300235954148,"B4DHE8"
"GO:0017022","myosin binding","MF",1,0.383300235954148,"P30530"
"GO:0061371","determination of heart left/right asymmetry","BP",1,0.383300235954148,"P17302"
"GO:1903556","negative regulation of tumor necrosis factor superfamily cytokine production","BP",1,0.383300235954148,"P30530"
"GO:0042113","B cell activation","BP",2,0.384779957285845,"P05556/P50281"
"GO:0002042","cell migration involved in sprouting angiogenesis","BP",1,0.384779957285845,"P05556"
"GO:0032768","regulation of monooxygenase activity","BP",1,0.384779957285845,"Q03135"
"GO:0048008","platelet-derived growth factor receptor signaling pathway","BP",1,0.384779957285845,"Q07954"
"GO:0070509","calcium ion import","BP",1,0.384779957285845,"P17931"
"GO:0005881","cytoplasmic microtubule","CC",1,0.387278865370774,"Q7Z460"
"GO:0010466","negative regulation of peptidase activity","BP",2,0.388167876080145,"P12111/P16035"
"GO:0002478","antigen processing and presentation of exogenous peptide antigen","BP",2,0.388465486458616,"P07711/P30101"
"GO:0003143","embryonic heart tube morphogenesis","BP",1,0.388465486458616,"P17302"
"GO:0014743","regulation of muscle hypertrophy","BP",1,0.388465486458616,"Q9NZU5"
"GO:0071674","mononuclear cell migration","BP",1,0.388465486458616,"P17931"
"GO:1903313","positive regulation of mRNA metabolic process","BP",1,0.388465486458616,"C9J6P4"
"GO:0043542","endothelial cell migration","BP",2,0.390154762338951,"A0A024R412/P05556"
"GO:1901654","response to ketone","BP",2,0.390154762338951,"P26038/Q03135"
"GO:0004867","serine-type endopeptidase inhibitor activity","MF",1,0.390154762338951,"P12111"
"GO:0015909","long-chain fatty acid transport","BP",1,0.390154762338951,"P47712"
"GO:0019884","antigen processing and presentation of exogenous antigen","BP",2,0.390837944723673,"P07711/P30101"
"GO:1903050","regulation of proteolysis involved in cellular protein catabolic process","BP",2,0.390837944723673,"P48506/Q03135"
"GO:0007632","visual behavior","BP",1,0.391567868764366,"P05556"
"GO:0030032","lamellipodium assembly","BP",1,0.391567868764366,"P05556"
"GO:0050885","neuromuscular process controlling balance","BP",1,0.391567868764366,"P07602"
"GO:0031093","platelet alpha granule lumen","CC",1,0.392704759517485,"Q9UNF1"
"GO:0046128","purine ribonucleoside metabolic process","BP",1,0.392704759517485,"P20839"
"GO:0046686","response to cadmium ion","BP",1,0.392704759517485,"P48506"
"GO:0060135","maternal process involved in female pregnancy","BP",1,0.392704759517485,"P17302"
"GO:0098900","regulation of action potential","BP",1,0.392704759517485,"Q03135"
"GO:1901879","regulation of protein depolymerization","BP",1,0.392704759517485,"Q7Z460"
"GO:0000287","magnesium ion binding","MF",2,0.393048969884131,"O75874/P48506"
"GO:0003924","GTPase activity","MF",2,0.393048969884131,"P61952/Q13509"
"GO:0045637","regulation of myeloid cell differentiation","BP",2,0.393048969884131,"P05161/P17931"
"GO:0050663","cytokine secretion","BP",2,0.393048969884131,"P05161/Q07954"
"GO:0004714","transmembrane receptor protein tyrosine kinase activity","MF",1,0.393048969884131,"A0A024R412"
"GO:0051155","positive regulation of striated muscle cell differentiation","BP",1,0.393048969884131,"P50281"
"GO:0060420","regulation of heart growth","BP",1,0.393048969884131,"P17302"
"GO:0060761","negative regulation of response to cytokine stimulus","BP",1,0.393048969884131,"Q03135"
"GO:0070227","lymphocyte apoptotic process","BP",1,0.393048969884131,"P17931"
"GO:0002088","lens development in camera-type eye","BP",1,0.393639566730326,"P17302"
"GO:0006809","nitric oxide biosynthetic process","BP",1,0.393639566730326,"Q03135"
"GO:0034637","cellular carbohydrate biosynthetic process","BP",1,0.393639566730326,"P13807"
"GO:0044215","other organism","CC",1,0.393639566730326,"P30530"
"GO:0044216","other organism cell","CC",1,0.393639566730326,"P30530"
"GO:0044217","other organism part","CC",1,0.393639566730326,"P30530"
"GO:0044766","multi-organism transport","BP",1,0.393639566730326,"Q03135"
"GO:1902579","multi-organism localization","BP",1,0.393639566730326,"Q03135"
"GO:0003170","heart valve development","BP",1,0.394730857391106,"Q9ULT8"
"GO:0006446","regulation of translational initiation","BP",1,0.394730857391106,"P19525"
"GO:0008135","translation factor activity, RNA binding","MF",1,0.394730857391106,"Q05639"
"GO:0071230","cellular response to amino acid stimulus","BP",1,0.394730857391106,"P48506"
"GO:0150076","neuroinflammatory response","BP",1,0.394730857391106,"Q07954"
"GO:1900006","positive regulation of dendrite development","BP",1,0.394730857391106,"P39880"
"GO:0016835","carbon-oxygen lyase activity","MF",1,0.396836965201564,"Q99798"
"GO:0050854","regulation of antigen receptor-mediated signaling pathway","BP",1,0.396836965201564,"P17931"
"GO:0016323","basolateral plasma membrane","CC",2,0.398093858123041,"P26038/Q07954"
"GO:0034121","regulation of toll-like receptor signaling pathway","BP",1,0.398413090427649,"Q03135"
"GO:0048844","artery morphogenesis","BP",1,0.398413090427649,"Q07954"
"GO:0048857","neural nucleus development","BP",1,0.398413090427649,"P12277"
"GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","BP",2,0.399457248281234,"P05556/P08648"
"GO:0000794","condensed nuclear chromosome","CC",1,0.399457248281234,"Q9UEY8"
"GO:0016591","RNA polymerase II, holoenzyme","CC",1,0.399457248281234,"A0A0A0MRM8"
"GO:0072341","modified amino acid binding","MF",1,0.399457248281234,"P30530"
"GO:0098739","import across plasma membrane","BP",1,0.399457248281234,"Q15043"
"GO:1990266","neutrophil migration","BP",1,0.399457248281234,"P17931"
"GO:0001707","mesoderm formation","BP",1,0.400744725623329,"P05556"
"GO:0019915","lipid storage","BP",1,0.400744725623329,"Q03135"
"GO:0021675","nerve development","BP",1,0.400744725623329,"A0A024R412"
